1.4762,-1.47162
1.45075,-1.40639
1.29573,-1.40597
1.00366,-1.39816
1.34484,-1.34201
1.44841,-1.221
-0.929688,-1.53527
-1.03519,-1.50884
-1.09322,-1.488
-1.31071,-1.47593
-1.42972,-1.52829
1.41838,-1.46952
1.45866,-1.43214
1.42176,-1.39757
1.39409,-1.36517
1.53237,0.885067
1.40021,-1.50146
1.51102,0.8572
1.36607,-1.48895
1.31842,-1.44504
0.989897,-1.50278
1.51375,-1.27208
1.54761,1.35834
1.54203,1.43562
1.50453,-1.53342
1.49039,-1.49084
1.5067,-1.26125
1.51807,1.17489
1.54343,1.46276
1.5056,-1.469
1.47063,-1.50937
1.44824,-1.43737
1.52626,0.0224962
1.39952,-1.53066
1.38635,-1.48372
1.54563,1.17832
1.47191,-1.51974
1.44593,-1.44512
1.51527,0.624023
0.929688,-1.5429
-0.418092,-1.52826
1.38702,-1.49882
1.44048,-1.45362
-1.29744,-1.54581
-1.44913,-1.53321
-1.23113,-1.51729
-1.46807,-1.51574
1.43963,-1.49402
1.5143,-1.44467
1.45362,-1.42601
1.46559,-1.36613
1.11425,-1.52891
1.43068,-1.4521
-0.659756,-1.52677
1.31476,-1.46526
1.45903,-1.38595
-0.942576,-1.51155
1.43877,-1.37911
1.29768,-1.3548
-1.13721,-1.50826
1.49974,-1.21624
-1.20005,-1.52468
-1.31419,-1.51434
-1.37539,-1.50072
-1.39686,-1.49214
-1.38635,-1.48192
1.52687,-1.39284
1.50241,-1.31631
1.51474,-0.849092
1.46416,-1.46754
1.37725,-1.48668
-0.23712,-1.53372
-1.03612,-1.51727
1.47457,-1.46815
-1.19737,-1.52434
1.457,-1.45699
1.38465,-1.43685
-1.4211,-1.54015
1.49518,-1.46817
0.865685,-1.47889
-1.16694,-1.47221
1.53854,-1.1822
1.54438,1.11394
1.52797,0.863579
1.53449,1.42134
1.51647,-1.39409
1.50207,-1.38027
1.50082,0.66035
1.53847,1.45107
1.47865,-1.54087
1.2914,-1.54226
1.43373,-1.5218
-0.965252,-1.51663
-1.43338,-1.53009
-1.44115,-1.51524
-1.40619,-1.50942
1.51937,-1.48631
-1.38917,-1.53783
-1.50668,-1.55614
-1.52256,-1.55542
-1.16383,-1.54814
1.51802,-1.53604
1.54507,-1.51368
1.5358,-1.49021
1.52223,-1.47364
1.43336,-1.54833
1.44132,-1.51653
1.49989,-1.43963
1.54936,1.39713
1.48431,-1.53254
1.13065,-1.54604
-1.24838,-1.53761
1.43928,-1.52008
1.49724,-1.49431
1.39105,-1.48512
1.52028,-1.43192
1.0302,-1.53505
1.02727,-1.49507
-1.24441,-1.53814
1.27143,-1.49785
1.5477,-1.12415
1.51899,-1.36202
1.53561,1.08476
1.45897,-1.53892
1.45358,-1.48941
1.55159,1.44061
1.53323,0.859337
1.52314,1.38851
1.49701,-1.45752
1.53811,1.44886
1.46623,-1.53448
1.39257,-1.52838
1.52133,-1.45981
1.54076,1.00938
1.50042,-1.47948
1.46791,-1.43593
1.13113,-1.53524
1.51211,-1.41716
1.24602,-1.48079
0.0773454,-1.50818
-0.622558,-1.48417
1.53645,-1.31699
1.37359,-1.51846
1.44065,-1.39787
1.53188,-0.204863
1.30099,-1.53121
1.4688,-1.44231
0.437018,-1.53014
0.136643,-1.49617
-0.0477415,-1.46511
-1.32515,-1.52425
1.35446,-1.46062
1.31282,-1.43291
-1.42227,-1.53462
-1.46011,-1.52965
-1.46014,-1.51874
1.54431,-1.37175
1.53994,-0.739527
1.51525,-1.47881
1.5233,1.18851
1.50315,-0.871939
1.50502,1.29166
1.47069,-1.519
1.44856,-1.48717
1.44749,-1.38944
0.146716,-1.54099
1.46146,-1.48911
1.4559,-1.38862
-1.37643,-1.5401
-1.42985,-1.52738
1.50971,-1.47009
-0.600588,-1.51442
-1.39105,-1.51001
-1.47834,-1.54645
1.50418,-1.50302
-1.49845,-1.54796
-1.4823,-1.53448
1.51385,-1.49834
1.29136,-1.49618
-1.14474,-1.49729
1.47735,-1.47349
1.53115,-1.39893
1.4737,-1.37643
1.48632,-1.12944
1.29942,-1.53023
1.18983,-1.49854
1.50255,-1.344
0.791609,-1.52434
1.50039,-1.32964
1.54927,1.33185
1.49969,-1.51679
1.47634,-1.46253
1.35071,-1.52051
0.821527,-1.51494
1.32344,-1.47676
1.43354,-1.43206
-0.134734,-1.51785
-1.21555,-1.4988
-1.31918,-1.4762
-1.40163,-1.50292
-1.4814,-1.54752
1.52716,-1.48473
-1.49004,-1.55294
-1.51605,-1.55177
1.51765,-1.53604
1.56245,-0.999784
1.55673,1.08824
1.54804,-1.47429
1.56916,1.55664
1.56865,1.56178
1.5666,-1.56615
1.56552,-1.55918
1.56433,-1.5517
1.56249,-1.55158
1.55928,-1.56202
1.55775,-1.55239
1.55716,-1.54489
1.53825,-1.53948
1.53644,-1.5316
1.45362,-1.55204
1.4093,-1.53548
1.44886,-1.50894
1.08713,-1.53626
1.5504,-1.39622
1.54405,-0.41031
1.51172,-1.52924
1.42738,-1.52833
1.42625,-1.49671
1.53098,-1.3154
1.35628,-1.53421
1.18821,-1.5203
1.21849,-1.48956
1.42285,-1.43885
1.53014,-1.16383
1.44528,-1.45675
1.29212,-1.45577
1.12483,-1.4319
1.52109,-0.655481
1.15666,-1.50658
-1.26217,-1.54874
-1.35887,-1.53523
-1.24085,-1.5201
-1.46619,-1.5177
1.52644,-1.48315
1.48018,-1.4694
1.47307,-1.4387
1.35696,-1.48888
-0.417853,-1.52238
1.54978,1.04248
1.53059,1.13544
1.5146,1.2366
1.47199,-1.49391
1.4504,-1.40565
1.4398,-1.20319
1.52972,1.30796
1.43466,-1.48383
1.4041,-1.4493
1.50686,-0.248113
1.49191,1.14925
1.24294,-1.51162
1.52803,1.1995
1.38448,-1.49259
1.40883,-1.27823
1.35628,-1.03126
1.54522,1.42397
1.49527,-1.49197
0.486243,-1.54646
-0.200999,-1.52774
1.49007,-1.48539
1.4222,-1.46187
1.32582,-1.44404
0.254368,-1.47981
-0.233653,-1.43883
1.50907,-1.36943
1.51638,-0.967763
1.47488,-1.28153
1.36998,-1.48428
1.46636,-1.05974
1.53896,1.37775
1.50745,0.129275
1.46523,-1.27823
1.53605,1.43604
1.43816,-1.52443
1.30329,-1.52203
1.46679,-1.47554
1.158,-1.50227
0.640651,-1.47166
1.52145,-1.37353
1.54609,0.980146
1.55569,1.46679
1.54401,1.38431
1.53612,1.28153
1.56342,1.53644
1.54461,-1.55391
1.5387,-1.52335
1.51912,-1.55262
1.50916,-1.53902
1.44238,-1.54278
1.43963,-1.52688
-1.07373,-1.52673
1.54924,-1.49762
1.51447,-1.49596
1.54389,-1.37699
1.5427,-0.644212
1.53938,1.44741
1.50087,-1.54872
1.4922,-1.52328
1.46812,-1.51457
1.55848,1.4283
1.52319,-1.54529
1.40321,-1.54229
1.26317,-1.52709
-1.20336,-1.53172
-1.33247,-1.5237
1.5193,-1.50169
1.43174,-1.49469
-1.38296,-1.54358
1.51232,-1.49022
-0.336675,-1.51461
1.52126,-1.37564
1.45649,-1.36549
1.53959,0.778928
1.50574,-0.926093
1.41037,-1.51279
1.47638,-1.27906
1.3237,-1.49799
-0.942432,-1.545
-1.13025,-1.52812
-1.23224,-1.51048
-1.43793,-1.53508
1.49166,-1.49477
1.48915,-1.4666
1.50803,-1.41529
1.4515,-1.4285
1.39913,-1.39875
1.50899,0.594894
1.49128,1.19942
1.47351,1.29325
1.31904,-1.53015
1.50029,-1.38134
1.44214,-1.25332
1.53577,1.34196
1.47674,-1.43539
1.44092,-1.23443
1.51471,1.32757
1.38792,-1.51603
0.558599,-1.54036
1.49898,-1.4903
1.49093,-1.41872
1.21203,-1.51201
-1.328,-1.52941
-1.44383,-1.52842
1.4146,-1.50171
-1.32041,-1.50144
-1.38362,-1.49594
1.16225,-1.48094
-1.39843,-1.50506
-1.4135,-1.48868
1.49472,-1.44624
-1.06838,-1.5112
-1.26401,-1.48249
-1.44921,-1.53234
1.50218,-1.45379
1.48532,-1.37523
0.152148,-1.52712
1.52,-1.32954
-1.27823,-1.54358
0.674741,-1.51519
0.371856,-1.48754
1.50454,-1.38152
1.49449,-1.09861
1.08487,-1.52201
1.52447,-0.923678
1.43798,-1.42042
1.31814,-1.37243
0.141275,-1.51134
1.54202,0.986871
1.5359,1.353
1.5029,-1.49501
1.44792,-1.49065
1.42858,-1.43748
1.13216,-1.52564
1.46194,-1.43029
1.47881,-1.33072
1.45441,-1.21505
1.45171,-0.945015
1.37067,-1.45739
1.46838,0.326742
1.55381,1.44917
1.52772,-1.49065
1.47129,-1.50971
1.4882,-1.39326
1.31184,-1.53657
1.31057,-1.49274
1.52982,-1.24737
1.25026,-1.52839
1.51445,-1.24576
1.51849,-0.476014
1.53535,1.32588
1.50067,-1.44766
1.49964,1.1984
1.46909,-1.48299
1.48539,0.158655
1.53603,1.42558
1.51873,1.43472
1.36872,-1.54961
1.48451,-1.51472
0.0773454,-1.51236
-0.605487,-1.50209
1.51026,-1.45126
1.48198,-1.40415
1.48668,-1.28486
1.54543,1.09721
1.42491,-1.54562
1.39542,-1.52069
1.27106,-1.51214
1.15154,-1.49922
-0.973082,-1.53873
-1.3715,-1.52735
1.0541,-1.5031
1.53048,-1.46488
1.41722,-1.48675
0.695721,-1.48484
1.53459,-1.28798
1.51996,-0.730354
1.49735,-0.208056
1.51088,1.37734
1.45172,-1.50699
1.50369,-0.367509
1.45642,0.530558
1.4022,-1.48901
1.44132,-1.15422
1.5215,1.24067
0.514708,-1.53807
1.38397,-1.49178
1.30233,-1.44264
1.53581,0.923375
1.47821,-1.4295
1.53998,1.37779
1.50523,-1.10312
1.47276,-1.00366
1.55871,1.48937
1.46279,-1.55631
1.44954,-1.54136
1.3782,-1.53649
0.848546,-1.53196
1.51084,-1.51292
-1.36173,-1.54281
1.49887,-1.50615
-1.24905,-1.52054
-1.425,-1.51257
-1.45227,-1.50768
1.47665,-1.46897
-1.46014,-1.53855
1.48948,-1.46787
1.5143,-1.42134
1.48726,-1.32618
0.921552,-1.53809
1.43807,-1.48432
1.37205,-1.42639
1.49402,-1.08794
1.47783,0.162553
1.44675,0.519326
1.32699,-1.46982
1.50682,0.853435
1.08304,-1.53025
1.43484,-1.45596
0.821785,-1.43859
-1.29021,-1.54481
1.50108,-1.48817
1.11112,-1.48388
0.417296,-1.46351
-1.0874,-1.46274
-1.29128,-1.46911
1.4902,-1.41128
1.45125,-1.37107
1.39147,-1.34589
1.44915,-0.719538
1.35446,-1.10312
0.953351,-1.50098
1.51821,0.736486
1.37901,-1.45636
1.40262,-0.952232
0.942864,-1.47744
1.54325,1.30309
1.5138,-0.892134
1.46592,-1.41929
1.54277,1.40969
1.46192,-1.51659
1.4396,-1.46425
1.34397,-1.50484
1.25506,-1.47575
1.23803,-1.44041
-0.858728,-1.4346
0.431139,-1.41059
-1.14302,-1.48827
-1.32826,-1.45068
-1.33006,-1.42755
1.50822,-1.2743
1.00938,-1.49271
1.43392,-1.22319
1.26156,-1.13956
1.41189,-0.569313
1.38205,-0.0985684
1.53093,1.32757
1.42759,-1.48175
1.23813,-1.47821
0.655394,-1.50004
0.507099,-1.46253
1.04417,-1.42922
-0.635633,-1.43087
-1.16348,-1.44613
-1.34776,-1.50236
1.43184,-1.4158
0.367509,-1.41532
1.47972,-1.29241
1.42054,-1.15115
1.2543,-1.32872
-0.397628,-1.49065
-1.38764,-1.54245
1.48682,-1.48729
1.51026,-1.36685
1.48428,-1.2348
1.48099,-0.809784
1.46672,-0.453598
1.42507,-1.4287
1.38596,-1.38134
1.17227,-1.51662
1.41722,-1.40538
0.414507,-1.46722
-1.18232,-1.4663
1.51677,-1.27523
1.40429,-1.4202
1.23588,-1.37087
1.50739,-0.843909
1.49987,0.566154
1.46364,-0.254368
1.51723,1.3264
1.37107,-1.52504
1.22007,-1.50544
-0.450997,-1.51922
-0.896055,-1.50017
1.48703,-1.45923
0.463648,-1.47939
1.53376,-1.33036
1.49225,-1.31127
1.45798,-1.27046
1.48406,0.443902
1.45101,1.07297
1.35583,-1.49979
1.22858,-1.47968
1.51868,-0.736486
1.47539,-0.242624
1.5296,1.33717
1.50347,1.35693
1.44251,-1.48625
1.43061,-1.32699
1.33628,-1.4953
1.52094,-0.296038
1.49688,0.855053
1.53316,1.38719
1.48224,-1.45396
1.4398,-1.44345
1.27056,-1.517
1.13519,-1.48372
0.898487,-1.46368
0.811893,-1.43551
-1.05028,-1.42955
1.46492,-1.37253
1.3264,-1.35578
0.578715,-1.40725
-1.16694,-1.48269
-1.31712,-1.48717
1.4289,-1.39339
-1.33194,-1.5119
1.51102,-1.31086
1.48928,-1.12874
0.106265,-1.52943
-1.1273,-1.51008
1.37973,-1.46303
-0.16839,-1.45104
-1.26689,-1.49718
1.43087,-1.4208
1.393,-1.37702
0.152148,-1.47735
1.52262,-1.23273
1.36968,-1.47956
1.49841,0.5577
1.47678,0.943343
1.36787,-1.42307
1.33687,-1.24085
1.10166,-1.48307
0.751152,-1.45834
-0.0133325,-1.45277
1.45688,-1.33379
0.0996687,-1.45423
1.49713,-1.13963
-0.318748,-1.50454
-1.29144,-1.5088
1.37754,-1.45623
0.597177,-1.43745
1.44329,-1.34752
-1.22749,-1.5217
-1.27873,-1.4934
1.49793,-1.34042
-0.809784,-1.50759
-1.2559,-1.48372
-1.28474,-1.4628
1.48597,-1.32582
-0.226068,-1.48915
-1.34725,-1.50975
1.48014,-1.40178
-1.36886,-1.52945
1.3734,-1.46684
-1.11308,-1.46492
-1.41709,-1.51898
1.54278,-1.30512
1.50941,-1.30104
1.5112,-0.37763
1.49052,0.269528
1.43001,-1.50165
1.05613,-1.53028
-1.22954,-1.53783
1.43029,-1.50827
0.982794,-1.49567
1.48014,-1.46297
-0.609046,-1.51131
-1.27873,-1.50559
1.53146,-1.42348
1.36868,-1.50699
-1.12944,-1.5088
1.52731,-1.24155
-1.13366,-1.53422
-1.45873,-1.55065
1.49872,-1.5233
1.42447,-1.50779
-1.47747,-1.55055
1.39126,-1.52525
1.53983,-1.47773
1.52167,-1.45125
1.51847,-1.3927
1.5046,-1.14052
1.49069,1.09485
1.48681,1.25026
1.54079,1.42362
1.48524,-1.48261
1.45631,-1.50427
1.33354,-1.48689
1.29333,-1.44762
1.49397,-1.31755
0.849274,-1.50287
0.769598,-1.43155
-1.23322,-1.5314
-1.38304,-1.51041
1.25969,-1.47103
1.47665,-1.39434
0.96812,-1.46414
1.48766,-1.31816
1.44766,-1.24715
1.50365,0.281104
1.41344,-1.40064
1.48647,1.24955
1.35666,-1.46537
1.28509,-1.42054
1.47778,-0.692768
1.06863,-1.51579
0.499425,-1.4579
1.11502,-1.38081
-1.22834,-1.50907
1.50523,-1.2774
1.50432,-0.439361
1.49925,0.963809
1.47825,0.892134
1.47501,1.15276
1.4442,-1.36948
1.42402,-1.16771
1.39713,-1.13485
1.46436,0.630578
1.08414,-1.52681
-0.828434,-1.51327
-1.21729,-1.49095
-1.10914,-1.46987
-0.10956,-1.44523
-1.24905,-1.4431
1.51015,-1.34347
1.47584,-1.26935
1.46391,-1.12369
1.52285,1.22254
1.45765,-1.3654
1.45127,0.525584
1.36775,-1.50822
1.49751,-0.863579
1.31993,-1.49097
1.03907,-1.44528
1.33812,-1.31835
1.53794,1.14438
1.4158,-1.5141
1.33557,-1.45983
1.52814,1.06992
1.43364,-1.4594
1.55411,1.45178
1.54138,1.44721
1.50704,-1.52319
1.49342,-1.44937
1.5611,1.51137
1.53009,-1.55229
1.50075,-1.53768
1.48813,-1.51927
1.47834,-1.50152
1.1609,-1.54137
1.03971,-1.516
1.53968,-1.45833
1.52093,-1.42383
1.50407,-1.38994
1.53517,1.30354
1.50399,1.05894
1.48723,-1.25875
1.45412,-1.48703
1.53425,1.29474
1.53239,1.4427
1.46291,-1.52975
1.41681,-1.49484
0.792021,-1.53904
1.4283,-1.4922
0.683821,-1.48195
0.99783,-1.46131
0.605675,-1.44418
-0.96054,-1.47033
1.52434,-1.36632
-1.30664,-1.54595
-1.31028,-1.52575
-0.884175,-1.50509
-1.46807,-1.55043
-1.49793,-1.54869
-1.27402,-1.53879
-0.00999967,-1.52814
-0.863579,-1.51879
-1.2366,-1.51224
-1.45339,-1.538
1.51749,-1.50079
1.49611,-1.48617
1.519,-1.33652
1.49029,0.674063
1.47462,0.954652
1.36854,-1.52652
1.37455,-1.45726
1.49772,-0.912614
1.4647,0.300606
0.339641,-1.5387
1.48222,-1.47058
1.48338,-1.23076
1.51141,0.875032
1.49867,1.15603
1.47689,1.22085
1.39909,-1.51677
1.36451,-1.46931
1.35968,-1.38269
1.15294,-1.51225
0.250201,-1.48685
1.50427,-1.33081
1.535,0.452154
1.52552,1.18363
1.51995,1.31512
1.49583,-1.4363
1.49136,0.614074
1.46995,-1.41063
1.46319,-0.579882
1.42662,-1.48814
1.34484,-1.47063
1.47401,-1.26791
1.54142,1.25554
1.52819,1.33471
1.4947,-1.43928
1.4768,-1.15092
1.43789,-1.44409
1.50427,0.590307
1.39588,-1.5025
1.2954,-1.49959
0.927295,-1.49116
1.41997,-1.44251
-1.38822,-1.5265
1.51956,-1.39648
1.48639,-1.34105
1.53273,-0.430107
1.46337,-1.49289
1.41651,-1.45859
1.25686,-1.49777
-0.460213,-1.52527
-0.952232,-1.5036
1.50489,-1.44107
-1.30233,-1.52622
1.51876,-1.40964
1.50451,-1.33988
1.49704,-1.03038
1.48398,-0.481267
1.44473,-1.41838
1.4312,-1.02051
1.52543,1.38392
1.42947,-1.45369
1.40275,-1.40121
1.19588,-1.47997
1.51296,-0.932361
1.53458,1.34936
1.48981,-1.44504
1.4735,-1.0959
1.39796,-1.48994
1.33333,-1.44789
1.28211,-1.40016
1.32523,-1.28112
1.21528,-1.28055
-0.308695,-1.46952
1.25202,-1.28514
1.49414,-0.921094
1.21079,-1.44766
-1.18716,-1.51493
0.455616,-1.45629
1.15257,-1.40021
1.31667,-1.31818
-1.2737,-1.52698
-1.32197,-1.50857
1.46775,-1.43784
-1.28193,-1.5099
1.50185,-1.36827
1.47438,-1.25153
1.37417,-1.3947
1.49166,-0.948854
1.41745,-0.877422
1.24871,-1.47133
0.234194,-1.50956
0.21655,-1.45696
-0.240791,-1.43916
1.45104,-1.34633
1.42143,-1.23002
1.40035,-1.0697
1.48451,-0.151334
1.44944,0.382421
1.53823,1.37054
1.47629,-1.467
1.46962,-0.521834
1.42883,-1.32404
1.33598,-1.49675
1.38702,-1.32872
1.21271,-1.46942
1.2112,-1.31655
1.51884,-0.143996
1.45707,-1.04417
1.45428,0.673978
1.12415,-1.51483
1.12265,-1.44496
-0.685107,-1.51591
-0.872973,-1.48022
1.47761,-1.38854
1.5411,0.827671
-0.826908,-1.5498
-0.939396,-1.53068
-1.17748,-1.51766
0.809784,-1.49867
1.51286,-1.44038
1.50789,-1.32193
1.50941,-0.809104
1.50639,0.694246
1.48014,-1.4293
1.39542,-1.52353
1.24219,-1.51284
1.17209,-1.48768
1.52512,-1.33865
1.50915,-1.05693
1.47185,-1.14072
1.54847,1.3256
1.50287,-1.50587
1.54981,1.44515
1.55821,1.51848
1.53673,-1.54522
1.50333,-1.54135
1.49062,-1.52759
1.48637,-1.50635
1.44004,-1.53249
1.53813,-1.46677
1.52733,-1.40599
1.49811,-1.40174
1.43539,-1.48654
1.43754,-1.2543
1.1378,-1.52887
1.46952,-1.4289
1.11791,-1.42464
1.46481,-1.23629
1.53306,0.670918
1.50725,0.897786
1.54025,1.38842
1.42149,-1.546
1.50633,-1.49042
1.30683,-1.52702
1.38802,-1.4764
1.49319,-1.40228
1.22241,-1.47123
-1.29072,-1.53698
1.50986,-1.44209
-0.792842,-1.51656
-1.00269,-1.47625
-1.15092,-1.453
1.49592,-1.37449
1.5099,-1.16848
1.35071,-1.5096
-0.746457,-1.51242
-0.854191,-1.48642
-1.34836,-1.52677
1.51319,-1.44894
1.48307,-1.40304
-1.40766,-1.55038
1.14245,-1.52808
-1.35353,-1.51915
1.49065,-1.48328
1.49414,-1.41847
1.4931,-1.27796
1.45114,-1.36827
1.37538,-1.44659
1.3474,-1.32041
1.09335,-1.49331
1.49361,-1.16632
1.0839,-1.46548
-0.396683,-1.45878
-1.23224,-1.45828
1.50849,-1.20745
1.525,0.462758
1.48292,-1.31347
1.43759,-1.33705
1.52136,1.24281
1.44425,-1.35166
1.39235,-1.42393
1.50387,0.885512
1.53145,1.40282
1.47204,-1.47152
1.33282,-1.49841
1.17693,-1.47123
0.912198,-1.46495
1.33865,-1.42229
0.340012,-1.4121
-0.954652,-1.50653
1.05165,-1.42677
-1.36807,-1.48391
1.47897,-1.35902
1.46972,-1.13266
1.28501,-1.46603
-1.38787,-1.54118
-1.44556,-1.53515
0.933248,-1.51604
-1.12545,-1.50453
1.44132,-1.47601
1.37754,-1.4538
1.46764,-1.41183
1.16304,-1.47691
1.52977,-1.24511
1.51373,1.10153
1.42154,-1.50449
1.49729,-0.63707
1.48342,1.20233
1.33616,-1.5143
1.14996,-1.49724
1.12868,-1.45539
1.44871,-1.3489
1.37417,-1.26504
1.26217,-1.22144
-0.829448,-1.50911
-1.01499,-1.47274
-1.01776,-1.43533
1.46276,-1.26769
1.30021,-1.245
1.3264,-1.0633
1.44264,-0.429073
-1.16513,-1.53883
-1.2416,-1.51792
-0.704494,-1.49331
1.32404,-1.45593
1.46982,-1.37185
1.31152,-1.35469
1.46559,-1.19726
1.43438,-1.01079
1.29098,-1.3734
1.49929,1.25419
1.48938,1.37142
1.4641,1.2925
1.53646,1.44675
1.41068,-1.53259
1.4594,-1.45517
1.25618,-1.51647
1.23606,-1.4541
1.14813,-1.43687
1.26431,-1.39587
-1.15747,-1.51871
1.51252,-1.35207
1.17748,-1.48981
-1.0541,-1.48183
1.50892,-1.22588
-1.10067,-1.52252
-0.363147,-1.4762
1.38116,-1.38397
1.50715,-0.756835
1.37668,-1.39532
1.20713,-1.38063
0.849855,-1.37606
1.53858,1.09798
1.51319,1.13425
1.46821,-1.39221
1.4421,-1.08304
1.04112,-1.52612
1.47638,-1.40304
1.51527,0.449144
1.45268,-1.27402
1.47073,0.915101
1.42216,-1.07524
1.37889,-1.19166
1.22922,-1.48167
1.51019,0.228441
1.44636,-0.455616
1.51262,1.24242
1.42236,-1.41604
1.32884,-1.41792
0.862875,-1.49547
0.280939,-1.46158
1.40178,-1.37553
1.51846,-0.800983
1.45777,-0.973434
1.49071,0.54042
1.48421,1.04135
1.45006,0.502843
1.43572,1.05042
1.36378,-1.4871
1.33397,-1.41484
1.28341,-1.35522
1.51474,0.800175
1.44629,-1.07297
1.48063,1.12707
1.47288,1.23909
1.30601,-1.51499
0.928493,-1.50029
1.49013,-1.38488
0.243802,-1.5165
1.48868,-1.34927
-0.139096,-1.49052
1.4428,-1.31586
-1.26294,-1.52165
1.36623,-1.44255
1.33128,-1.32853
0.782054,-1.38116
1.53058,-0.362176
1.48502,-1.00938
1.44954,-0.114497
1.4334,0.936774
1.17836,-1.51152
1.15666,-1.44065
-0.632439,-1.5176
-0.641899,-1.46926
-0.786508,-1.4398
-1.4019,-1.51796
1.39062,-1.43536
1.33072,-1.40795
1.09133,-1.39643
1.47354,-1.26747
1.23002,-1.35719
-0.492549,-1.50255
-1.18449,-1.50103
0.00999967,-1.46632
0.715991,-1.42759
-1.09902,-1.42687
-1.28945,-1.44582
-1.3193,-1.42622
1.35583,-1.38892
-1.3322,-1.49898
1.51757,-1.21203
1.48884,-0.648964
1.44567,-0.628127
0.0549446,-1.5285
1.3423,-1.4677
1.07973,-1.4211
1.40035,-1.294
1.3781,-1.09232
0.744838,-1.46459
0.314232,-1.40619
1.31412,-1.22125
1.30408,-1.01095
1.48745,0.967047
1.24551,-1.43701
1.45075,0.406098
1.35399,0.502843
1.21014,-1.17303
-0.29031,-1.5231
-1.01095,-1.51012
-1.31354,-1.5096
-1.39877,-1.50743
1.48214,-1.47455
-1.45773,-1.54154
1.46026,-1.49147
0.6898,-1.47881
1.5201,-1.43237
1.45603,-1.37763
1.36302,-1.33318
1.14883,-1.38499
1.5298,0.0959544
1.46253,-1.40511
1.43317,-0.936774
1.49178,1.27684
1.3734,-1.46357
1.35666,-1.28071
-0.219274,-1.5365
1.47103,-1.46679
1.39816,-1.40271
1.37237,-1.29677
1.35752,-1.18791
1.48473,-0.626488
1.33971,-1.35492
1.26892,-1.31282
1.50849,0.805003
1.38933,-1.37828
-0.506249,-1.53557
-1.06212,-1.51828
1.46775,-1.46548
1.36664,-1.43082
1.26612,-1.39718
1.5172,-1.13417
1.38752,-1.44409
1.43539,-1.04501
1.42677,-0.411711
1.39742,1.16383
1.31625,-1.36787
0.983672,-1.49122
-0.726021,-1.51647
-1.36943,-1.54319
-1.45057,-1.52915
1.50418,-1.49312
1.36029,-1.48475
1.05165,-1.47606
-0.431139,-1.47206
-1.29999,-1.50903
